intersection,date,actual_sales,Country,Store,Division,Category,Product,forecast_es,forecast_sarima
10_5,2012-10-12,49683.63,USA,10,C,C_5,5,23646.699521532886,39418.57427720122
10_5,2012-10-19,49277.87,USA,10,C,C_5,5,18957.130278534467,45366.72787822329
10_5,2012-10-26,51926.77,USA,10,C,C_5,5,9391.511028963956,41847.45802089538
10_5,2012-10-28,,USA,10,C,C_5,5,33701.998604313645,49217.07439920157
10_5,2012-11-04,,USA,10,C,C_5,5,33593.66031379029,58457.58094486677
10_5,2012-11-11,,USA,10,C,C_5,5,34410.13504172686,51887.50164809055
10_5,2012-11-18,,USA,10,C,C_5,5,153780.09039907088,173035.70271653202
10_5,2012-11-25,,USA,10,C,C_5,5,60198.31612806325,61760.18459073493
10_5,2012-12-02,,USA,10,C,C_5,5,104770.70178541612,93401.6283401009
10_5,2012-12-09,,USA,10,C,C_5,5,157224.9525340555,113760.70117232732
10_5,2012-12-16,,USA,10,C,C_5,5,230127.460896739,174522.60898048297
10_5,2012-12-23,,USA,10,C,C_5,5,39201.98307100824,53114.91253581559
10_5,2012-12-30,,USA,10,C,C_5,5,19025.731152960107,32544.137098278992
10_5,2013-01-06,,USA,10,C,C_5,5,15656.149301201527,30993.333611422364
10_5,2013-01-13,,USA,10,C,C_5,5,13074.116573667103,32318.823601452634
10_5,2013-01-20,,USA,10,C,C_5,5,21180.81015324917,35106.07840988614
10_5,2013-01-27,,USA,10,C,C_5,5,24380.395410892404,50703.06664063676
10_5,2013-02-03,,USA,10,C,C_5,5,30697.342241900915,60561.238240910796
10_5,2013-02-10,,USA,10,C,C_5,5,28301.800738731392,69697.51532053074
10_5,2013-02-17,,USA,10,C,C_5,5,26507.70582158989,52580.504945617235
10_5,2013-02-24,,USA,10,C,C_5,5,33726.13538761944,52358.14735534132
10_5,2013-03-03,,USA,10,C,C_5,5,19954.301355097145,46688.15705973914
10_5,2013-03-10,,USA,10,C,C_5,5,14195.994452126635,45612.03760848985
10_5,2013-03-17,,USA,10,C,C_5,5,12292.282968911311,48422.260279119946
10_5,2013-03-24,,USA,10,C,C_5,5,19394.934150447454,45654.1670946815
10_5,2013-03-31,,USA,10,C,C_5,5,17377.515403263,48397.45849595479
10_5,2013-04-07,,USA,10,C,C_5,5,26787.859188165436,43043.6068389383
10_5,2013-04-14,,USA,10,C,C_5,5,27022.322672198094,40830.667439276636
23_16,2010-02-05,4269.59,France,23,D,D_3,16,6650.457159662452,0.0
23_16,2010-02-12,5292.73,France,23,D,D_3,16,4688.3253439598375,3298.5307877769455
23_16,2010-02-19,5888.94,France,23,D,D_3,16,4657.894467183061,4243.501402576494
23_16,2010-02-26,6595.26,France,23,D,D_3,16,4683.750266500727,4847.865839522046
23_16,2010-03-05,7835.69,France,23,D,D_3,16,6233.141614794484,5494.816877129369
23_16,2010-03-12,13358.38,France,23,D,D_3,16,6842.364244099186,6483.797952750165
23_16,2010-03-19,15401.41,France,23,D,D_3,16,7739.7730849074815,10304.847150879254
23_16,2010-03-26,16826.62,France,23,D,D_3,16,9127.363931131209,12022.081615691186
23_16,2010-04-02,22291.23,France,23,D,D_3,16,12704.991945631537,13349.816484396588
23_16,2010-04-09,35984.55,France,23,D,D_3,16,19485.921450319147,17255.53198250058
23_16,2010-04-16,37830.5,France,23,D,D_3,16,36678.950550706664,26548.346197822484
23_16,2010-04-23,42659.8,France,23,D,D_3,16,32073.319421015538,28754.321632883708
23_16,2010-04-30,47444.72,France,23,D,D_3,16,36325.82842834914,32782.12511972282
23_16,2010-05-07,55027.78,France,23,D,D_3,16,93217.5854060566,36841.538055696605
23_16,2010-05-14,48304.46,France,23,D,D_3,16,72898.28504817322,42715.15346299032
23_16,2010-05-21,61348.47,France,23,D,D_3,16,53625.58120521238,39762.801000619394
23_16,2010-05-28,93123.75,France,23,D,D_3,16,70968.08045088669,48810.94917156355
23_16,2010-06-04,74840.3,France,23,D,D_3,16,78634.2338566314,69974.7424162047
23_16,2010-06-11,50693.73,France,23,D,D_3,16,78895.50273601052,60870.44676941488
23_16,2010-06-18,52388.86,France,23,D,D_3,16,63255.55611255353,47179.61650654902
23_16,2010-06-25,52412.53,France,23,D,D_3,16,59845.80382406789,48589.0988656203
23_16,2010-07-02,47749.63,France,23,D,D_3,16,52776.15951663835,48981.91557688918
23_16,2010-07-09,55564.71,France,23,D,D_3,16,51636.29555961711,46412.76835121656
23_16,2010-07-16,40507.34,France,23,D,D_3,16,37383.768405305746,51419.931843653656
23_16,2010-07-23,32126.59,France,23,D,D_3,16,33885.60845799086,42439.9145376054
23_16,2010-07-30,29322.17,France,23,D,D_3,16,27353.87375421412,37024.15502831659
23_16,2010-08-06,26067.44,France,23,D,D_3,16,22686.724997486443,34793.212541314664
23_16,2010-08-13,20219.26,France,23,D,D_3,16,17088.223517062394,32225.84654647782
23_16,2010-08-20,20811.18,France,23,D,D_3,16,17938.266794093637,27975.325390298916
23_16,2010-08-27,17365.99,France,23,D,D_3,16,14740.553031604464,27581.291752757752
23_16,2010-09-03,16054.07,France,23,D,D_3,16,13658.958080345452,24769.179897734826
23_16,2010-09-10,14520.02,France,23,D,D_3,16,12380.87930334495,23224.34322975527
23_16,2010-09-17,9082.41,France,23,D,D_3,16,7240.292748413589,21564.294390636776
23_16,2010-09-24,8541.86,France,23,D,D_3,16,6991.859807239192,17485.098919957112
23_16,2010-10-01,7170.39,France,23,D,D_3,16,5915.989727587783,16323.380554578593
23_16,2010-10-08,7131.23,France,23,D,D_3,16,6243.507581161668,14705.231548270918
23_16,2010-10-15,7050.44,France,23,D,D_3,16,6436.142262136733,13941.386760315367
23_16,2010-10-22,6002.66,France,23,D,D_3,16,5593.948464090094,13222.927598559476
23_16,2010-10-29,5843.27,France,23,D,D_3,16,5725.957178563838,11964.98831657391
23_16,2010-11-05,4831.56,France,23,D,D_3,16,4527.343321857868,11281.46938971283
23_16,2010-11-12,5416.41,France,23,D,D_3,16,4573.348652327393,10119.261930967928
23_16,2010-11-19,4542.39,France,23,D,D_3,16,3594.398520722614,9967.692202881024
23_16,2010-11-26,4358.35,France,23,D,D_3,16,3748.0680806478376,8982.372095301076
23_16,2010-12-03,4756.13,France,23,D,D_3,16,4366.458058862121,8442.81210867034
23_16,2010-12-10,7052.58,France,23,D,D_3,16,6393.988142389113,8310.184101890532
23_16,2010-12-17,6481.93,France,23,D,D_3,16,5482.041856674166,9430.609424004257
23_16,2010-12-24,7411.38,France,23,D,D_3,16,6265.913773045499,8915.709214667877
23_16,2010-12-31,5336.83,France,23,D,D_3,16,4098.227628789082,9396.636017813918
23_16,2011-01-07,3707.25,France,23,D,D_3,16,2481.1765787746117,8179.056700482975
23_16,2011-01-14,4280.67,France,23,D,D_3,16,3141.8807296662235,7402.702981901965
23_16,2011-01-21,4803.66,France,23,D,D_3,16,3693.948134052327,8392.929066786179
23_16,2011-01-28,4287.03,France,23,D,D_3,16,3192.204905589686,10260.648436594289
23_16,2011-02-04,5803.02,France,23,D,D_3,16,4627.839128386349,10732.066596382785
23_16,2011-02-11,4170.02,France,23,D,D_3,16,3300.1621379242533,10219.95666724956
23_16,2011-02-18,4106.33,France,23,D,D_3,16,3383.751155957041,8821.553247965097
23_16,2011-02-25,4007.71,France,23,D,D_3,16,3440.513555485373,8632.538181247723
23_16,2011-03-04,5352.38,France,23,D,D_3,16,4860.979824217338,8782.945290959451
23_16,2011-03-11,5784.49,France,23,D,D_3,16,5709.531202585966,12635.399987829638
23_16,2011-03-18,5996.79,France,23,D,D_3,16,5997.339339561557,11658.112529335154
23_16,2011-03-25,6594.56,France,23,D,D_3,16,6556.2357477204405,11536.904173915958
23_16,2011-04-01,9370.99,France,23,D,D_3,16,9416.5815207782,14765.94255979014
23_16,2011-04-08,15124.61,France,23,D,D_3,16,15579.021271117253,23403.975551798518
23_16,2011-04-15,30499.49,France,23,D,D_3,16,29851.435226387675,21949.268265284143
23_16,2011-04-22,25784.19,France,23,D,D_3,16,25783.383403106684,33553.27493262724
23_16,2011-04-29,28872.66,France,23,D,D_3,16,28852.91887965199,31997.897591021207
23_16,2011-05-06,84546.29,France,23,D,D_3,16,81207.58991406087,36940.21108205897
23_16,2011-05-13,68536.62,France,23,D,D_3,16,66395.61492141032,62913.186211361135
23_16,2011-05-20,52084.48,France,23,D,D_3,16,52256.424805385206,66710.19890033282
23_16,2011-05-27,68668.62,France,23,D,D_3,16,69697.65412698059,74338.45562679198
23_16,2011-06-03,73940.64,France,23,D,D_3,16,73073.44805920139,57885.314305439286
23_16,2011-06-10,74656.9,France,23,D,D_3,16,72245.14271245245,51805.13713308201
23_16,2011-06-17,62216.64,France,23,D,D_3,16,61188.78377877817,64315.06724266208
23_16,2011-06-24,60106.01,France,23,D,D_3,16,59384.40406459511,56959.95488947701
23_16,2011-07-01,53968.38,France,23,D,D_3,16,53448.33674523668,52802.64316783333
23_16,2011-07-08,53521.45,France,23,D,D_3,16,53591.120853432265,56875.92532297637
23_16,2011-07-15,38981.61,France,23,D,D_3,16,38912.97413697494,42796.56352812548
23_16,2011-07-22,35290.92,France,23,D,D_3,16,34821.258375901496,34442.18723799797
23_16,2011-07-29,29094.58,France,23,D,D_3,16,28852.81422327026,33657.22812899001
23_16,2011-08-05,22816.83,France,23,D,D_3,16,24154.850531467593,28697.97989006115
23_16,2011-08-12,17724.38,France,23,D,D_3,16,18077.27396980799,21919.104063544815
23_16,2011-08-19,14442.23,France,23,D,D_3,16,18580.062030629677,21410.802450742474
23_16,2011-08-26,12798.67,France,23,D,D_3,16,14634.455700055547,16381.3562144666
23_16,2011-09-02,9472.42,France,23,D,D_3,16,13083.16136470718,15509.843684857407
23_16,2011-09-09,9483.52,France,23,D,D_3,16,11153.8975638267,12593.653537276801
23_16,2011-09-16,7355.64,France,23,D,D_3,16,5598.150961434258,9022.11472833866
23_16,2011-09-23,6941.11,France,23,D,D_3,16,5348.4938951236145,9353.422962944223
23_16,2011-09-30,5792.55,France,23,D,D_3,16,4285.3619589319915,8124.056033424401
23_16,2011-10-07,5178.83,France,23,D,D_3,16,4644.6283188486905,7765.042075720851
23_16,2011-10-14,5625.3,France,23,D,D_3,16,4807.32376195556,7144.034332621529
23_16,2011-10-21,4615.68,France,23,D,D_3,16,4001.8257667706293,6509.800766316723
23_16,2011-10-28,5259.77,France,23,D,D_3,16,4165.323657657691,6063.476844279243
23_16,2011-11-04,5554.64,France,23,D,D_3,16,3116.779098301351,5654.267884829936
23_16,2011-11-11,4689.47,France,23,D,D_3,16,3467.407833597579,6565.992104557784
23_16,2011-11-18,3949.47,France,23,D,D_3,16,2570.138097287272,5094.262710390246
23_16,2011-11-25,5828.59,France,23,D,D_3,16,2782.746451056002,4780.173434703759
23_16,2011-12-02,3920.43,France,23,D,D_3,16,3693.7361168662246,6191.30500234751
23_16,2011-12-09,4535.92,France,23,D,D_3,16,5757.252828479444,6444.300607301184
23_16,2011-12-16,5128.73,France,23,D,D_3,16,4692.778260880206,5332.340495414307
23_16,2011-12-23,5931.78,France,23,D,D_3,16,5456.630200457657,6479.09298272697
23_16,2011-12-30,4405.65,France,23,D,D_3,16,3252.7363323037716,5038.788937146479
23_16,2012-01-06,4448.05,France,23,D,D_3,16,1657.3378529512083,3802.704460891343
23_16,2012-01-13,5406.25,France,23,D,D_3,16,2520.221174853912,4909.579354349472
23_16,2012-01-20,6550.08,France,23,D,D_3,16,3300.9772496714213,5668.25582402342
23_16,2012-01-27,3665.13,France,23,D,D_3,16,3075.346501137392,5910.317966847486
23_16,2012-02-03,4210.75,France,23,D,D_3,16,4498.951412771345,6494.526288283721
23_16,2012-02-10,4499.06,France,23,D,D_3,16,3025.3992705637465,4583.366753730708
23_16,2012-02-17,4305.08,France,23,D,D_3,16,3203.9526683909826,5297.689257339298
23_16,2012-02-24,4161.32,France,23,D,D_3,16,3330.6454422157694,5175.47361662447
23_16,2012-03-02,5966.43,France,23,D,D_3,16,4813.8626932986335,6227.8053302107855
23_16,2012-03-09,7607.29,France,23,D,D_3,16,5747.812935487398,8326.371695132802
23_16,2012-03-16,14383.25,France,23,D,D_3,16,6270.6875838604865,8878.915437831141
23_16,2012-03-23,32696.21,France,23,D,D_3,16,7786.22921563311,13360.165181214703
23_16,2012-03-30,19260.99,France,23,D,D_3,16,13490.623597391044,27706.130799892533
23_16,2012-04-06,23771.42,France,23,D,D_3,16,20367.146776884125,25930.385001684925
23_16,2012-04-13,20248.87,France,23,D,D_3,16,35241.04931738372,35212.616729183115
23_16,2012-04-20,41663.63,France,23,D,D_3,16,29472.061626585964,24241.30869700029
23_16,2012-04-27,29562.36,France,23,D,D_3,16,33992.46618363118,41510.72963817111
23_16,2012-05-04,39155.04,France,23,D,D_3,16,86659.03649804654,80442.07342003923
23_16,2012-05-11,51942.69,France,23,D,D_3,16,71488.33657629031,66431.65031226583
23_16,2012-05-18,64008.04,France,23,D,D_3,16,57047.0807191122,58111.968806837496
23_16,2012-05-25,87543.94,France,23,D,D_3,16,74539.24605397304,78249.4754420628
23_16,2012-06-01,76627.67,France,23,D,D_3,16,78243.88104550175,76663.0497096177
23_16,2012-06-08,57089.04,France,23,D,D_3,16,77509.45585658528,70336.89573584076
23_16,2012-06-15,74330.31,France,23,D,D_3,16,66179.28461292198,62115.430718308184
23_16,2012-06-22,66019.07,France,23,D,D_3,16,64324.355108144046,60628.525434264855
23_16,2012-06-29,46132.31,France,23,D,D_3,16,58377.65782336532,55040.449279919834
23_16,2012-07-06,49617.89,France,23,D,D_3,16,58505.92852865676,56900.28338328319
23_16,2012-07-13,35951.71,France,23,D,D_3,16,43926.80196746065,42570.50617587333
23_16,2012-07-20,27840.81,France,23,D,D_3,16,39935.949499162074,37651.9603134907
23_16,2012-07-27,22952.99,France,23,D,D_3,16,33981.77001564266,32549.28059554687
23_16,2012-08-03,24733.72,France,23,D,D_3,16,29234.034969344037,27264.482542143083
23_16,2012-08-10,18930.75,France,23,D,D_3,16,23452.88097495955,22079.72538609737
23_16,2012-08-17,16035.85,France,23,D,D_3,16,23829.063571933206,19953.577410185826
23_16,2012-08-24,15580.15,France,23,D,D_3,16,20583.72922794259,17839.42081550511
23_16,2012-08-31,11962.46,France,23,D,D_3,16,19211.07517079671,15151.384490745913
23_16,2012-09-07,12706.8,France,23,D,D_3,16,17907.188987451693,14722.633638134133
23_16,2012-09-14,9657.12,France,23,D,D_3,16,12861.5376578898,11716.11224631154
23_16,2012-09-21,9288.65,France,23,D,D_3,16,12502.259181442825,11269.806047898903
23_16,2012-09-28,7333.27,France,23,D,D_3,16,11350.866580462758,10081.369029516385
23_16,2012-10-05,5828.35,France,23,D,D_3,16,11570.852234524307,9637.603535552882
23_16,2012-10-12,5452.9,France,23,D,D_3,16,11784.359077313975,9919.965464533974
23_16,2012-10-19,6048.56,France,23,D,D_3,16,10964.905674618327,8919.914425485795
23_16,2012-10-26,4971.83,France,23,D,D_3,16,11181.364901891631,9318.524148951208
23_16,2012-10-28,,France,23,D,D_3,16,10187.715291798611,9236.484147015106
23_16,2012-11-04,,France,23,D,D_3,16,10272.166879925964,8794.061037273425
23_16,2012-11-11,,France,23,D,D_3,16,9332.49717853787,8031.391692684971
23_16,2012-11-18,,France,23,D,D_3,16,9582.725045791361,9283.25688722793
23_16,2012-11-25,,France,23,D,D_3,16,10046.691897256696,8064.053094587501
23_16,2012-12-02,,France,23,D,D_3,16,12066.285762827327,9130.646304170392
23_16,2012-12-09,,France,23,D,D_3,16,11324.870969954822,9380.674342287215
23_16,2012-12-16,,France,23,D,D_3,16,12120.562701853127,10196.343625041181
23_16,2012-12-23,,France,23,D,D_3,16,9985.550886251425,8553.463473606924
23_16,2012-12-30,,France,23,D,D_3,16,8445.388865033452,8126.886750866515
23_16,2013-01-06,,France,23,D,D_3,16,9076.203502995519,8954.886299275533
23_16,2013-01-13,,France,23,D,D_3,16,9627.978768126108,9901.989868009756
23_16,2013-01-20,,France,23,D,D_3,16,8929.572126032988,7764.575407778899
23_16,2013-01-27,,France,23,D,D_3,16,10292.261819304855,8663.104647558428
23_16,2013-02-03,,France,23,D,D_3,16,9029.533402471814,8433.13782081834
23_16,2013-02-10,,France,23,D,D_3,16,9080.655335971296,8295.03615533032
23_16,2013-02-17,,France,23,D,D_3,16,9126.506736152514,8184.818950771493
23_16,2013-02-24,,France,23,D,D_3,16,10596.78744753708,9844.765407856745
23_16,2013-03-03,,France,23,D,D_3,16,11505.82021245156,11238.29433844335
23_16,2013-03-10,,France,23,D,D_3,16,12287.907594206137,16058.435192907882
23_16,2013-03-17,,France,23,D,D_3,16,14051.310505830957,28993.631975442942
23_16,2013-03-24,,France,23,D,D_3,16,15737.377232524494,20556.04289468486
23_16,2013-03-31,,France,23,D,D_3,16,21818.005951384905,25622.7907138629
23_16,2013-04-07,,France,23,D,D_3,16,35098.60889779698,27502.695634773183
23_16,2013-04-14,,France,23,D,D_3,16,31998.719173221616,41195.291334888905
13_13,2010-02-05,51049.68,Germany,13,C,C_5,13,47154.68063064028,0.0
13_13,2010-02-12,43973.45,Germany,13,C,C_5,13,45706.24274868915,40804.10577838619
13_13,2010-02-19,50441.5,Germany,13,C,C_5,13,48980.81871279277,46075.35330428433
13_13,2010-02-26,47826.51,Germany,13,C,C_5,13,50451.23882973605,48856.09681101618
13_13,2010-03-05,53915.97,Germany,13,C,C_5,13,54456.078453394424,48501.599563892974
13_13,2010-03-12,47166.23,Germany,13,C,C_5,13,47721.64231651721,52483.845670259536
13_13,2010-03-19,44229.72,Germany,13,C,C_5,13,47260.84897049591,48785.3603934361
13_13,2010-03-26,44837.89,Germany,13,C,C_5,13,45848.700109762896,44830.12366588197
13_13,2010-04-02,46320.91,Germany,13,C,C_5,13,46290.90319808417,44670.136836711994
13_13,2010-04-09,45766.63,Germany,13,C,C_5,13,46837.518470313924,45987.54009334921
13_13,2010-04-16,47462.98,Germany,13,C,C_5,13,43590.07488972914,45909.59957692037
13_13,2010-04-23,47505.4,Germany,13,C,C_5,13,46516.30740428526,47066.12260883207
13_13,2010-04-30,47760.56,Germany,13,C,C_5,13,43449.87659366825,47514.05068899927
13_13,2010-05-07,47723.32,Germany,13,C,C_5,13,48384.28679075534,47701.46214564333
13_13,2010-05-14,42920.05,Germany,13,C,C_5,13,44377.88655648707,47734.62798284922
13_13,2010-05-21,44486.31,Germany,13,C,C_5,13,42774.57542592993,44024.46161158295
13_13,2010-05-28,44448.46,Germany,13,C,C_5,13,43064.57837391845,44074.78014688757
13_13,2010-06-04,47431.44,Germany,13,C,C_5,13,45366.12317171913,44476.25647223744
13_13,2010-06-11,48218.0,Germany,13,C,C_5,13,44709.68454633326,46743.9509107699
13_13,2010-06-18,46913.62,Germany,13,C,C_5,13,47305.38776458642,48068.95142751179
13_13,2010-06-25,43673.56,Germany,13,C,C_5,13,43408.29387863661,47220.59125633998
13_13,2010-07-02,46535.84,Germany,13,C,C_5,13,46321.59158697952,44404.65856164981
13_13,2010-07-09,43609.03,Germany,13,C,C_5,13,49394.399133310995,45843.492655529175
13_13,2010-07-16,48323.32,Germany,13,C,C_5,13,48388.156600358016,44314.42417510002
13_13,2010-07-23,45748.8,Germany,13,C,C_5,13,48357.19363871356,47206.131732441514
13_13,2010-07-30,44891.24,Germany,13,C,C_5,13,44913.00960002565,46392.86095487445
13_13,2010-08-06,49125.69,Germany,13,C,C_5,13,49730.58220119785,45058.63578197059
13_13,2010-08-13,46569.31,Germany,13,C,C_5,13,47067.93649141722,48143.839302184744
13_13,2010-08-20,49406.02,Germany,13,C,C_5,13,49860.980784496816,47202.92019322937
13_13,2010-08-27,51229.9,Germany,13,C,C_5,13,51617.716519778776,48724.07690140524
13_13,2010-09-03,53103.38,Germany,13,C,C_5,13,53387.26106845668,50841.970819105685
13_13,2010-09-10,48130.56,Germany,13,C,C_5,13,48406.36104006579,52690.402575958185
13_13,2010-09-17,46849.8,Germany,13,C,C_5,13,47053.66360373287,49293.65581862915
13_13,2010-09-24,48297.19,Germany,13,C,C_5,13,48402.08449709887,47090.47167108263
13_13,2010-10-01,48250.09,Germany,13,C,C_5,13,48299.24094678179,47953.070867916715
13_13,2010-10-08,48826.38,Germany,13,C,C_5,13,48922.85787385965,48276.88736577715
13_13,2010-10-15,48739.29,Germany,13,C,C_5,13,48790.90630845326,48692.5681697466
13_13,2010-10-22,47162.16,Germany,13,C,C_5,13,47244.465649072044,48765.53115107141
13_13,2010-10-29,47581.54,Germany,13,C,C_5,13,47666.23076187417,47523.74301386047
13_13,2010-11-05,49738.81,Germany,13,C,C_5,13,49873.33185914292,47468.29415934415
13_13,2010-11-12,48379.88,Germany,13,C,C_5,13,48484.16945119065,49247.80732546127
13_13,2010-11-19,45223.02,Germany,13,C,C_5,13,45330.131511170395,48715.265652061906
13_13,2010-11-26,43319.7,Germany,13,C,C_5,13,43441.05305928244,45933.6480289466
13_13,2010-12-03,46391.17,Germany,13,C,C_5,13,46483.262785179104,43724.62091715008
13_13,2010-12-10,45018.93,Germany,13,C,C_5,13,45213.9675275957,45665.657273013116
13_13,2010-12-17,44334.03,Germany,13,C,C_5,13,44523.987767061175,45368.88133091588
13_13,2010-12-24,44343.42,Germany,13,C,C_5,13,44553.395061011455,44473.073253686336
13_13,2010-12-31,39128.45,Germany,13,C,C_5,13,39340.25021729594,44343.04711022964
13_13,2011-01-07,50591.11,Germany,13,C,C_5,13,50758.968011085606,40298.31153197625
13_13,2011-01-14,48633.01,Germany,13,C,C_5,13,48712.9853637059,48007.80939701548
13_13,2011-01-21,48517.18,Germany,13,C,C_5,13,48554.521656742145,48813.2538270371
13_13,2011-01-28,43712.33,Germany,13,C,C_5,13,43755.651315562754,49946.346403500516
13_13,2011-02-04,46724.99,Germany,13,C,C_5,13,46756.14965342307,83553.84662158747
13_13,2011-02-11,44767.29,Germany,13,C,C_5,13,44711.110910579715,49326.58113206637
13_13,2011-02-18,48336.92,Germany,13,C,C_5,13,48256.35869979951,49265.72222574191
13_13,2011-02-25,49661.03,Germany,13,C,C_5,13,49516.24129398158,46681.8238890256
13_13,2011-03-04,54119.48,Germany,13,C,C_5,13,53940.458740943126,53968.372528590706
13_13,2011-03-11,47464.21,Germany,13,C,C_5,13,47314.572658435696,48449.39088964727
13_13,2011-03-18,47185.5,Germany,13,C,C_5,13,46960.0605721957,45061.292282007475
13_13,2011-03-25,46267.14,Germany,13,C,C_5,13,46041.82689229825,47069.43456236266
13_13,2011-04-01,46862.72,Germany,13,C,C_5,13,46671.84774424121,47966.40361314178
13_13,2011-04-08,47436.0,Germany,13,C,C_5,13,47243.13989549741,46588.78369492577
