Category,intersection,model,date,forecast,actual_sales
4,18_74,es,2010-03-19,,21729.08
3,19_23,es,2010-03-19,,23926.92
3,13_4,es,2010-03-19,,36196.66
6,13_91,es,2010-03-19,,86735.05
2,23_40,es,2010-03-19,,64073.61
6,32_92,es,2010-03-19,,96131.44
2,6_38,es,2010-03-19,,86060.84
5,12_8,es,2010-03-19,,41202.6
3,10_16,es,2010-03-19,,48984.39
3,14_91,es,2010-03-19,,98433.36
5,20_91,es,2010-03-19,,79699.02
6,27_80,es,2010-03-19,,25864.59
3,22_40,es,2010-03-19,,52250.37
1,20_9,es,2010-03-19,,32114.81
5,14_1,es,2010-03-19,,38671.81
1,30_91,es,2010-03-19,,33548.69
6,38_38,es,2010-03-19,,45208.18
5,13_23,es,2010-03-19,,27496.67
6,1_38,es,2010-03-19,,71165.72
3,11_7,es,2010-03-19,,30104.67
6,10_38,es,2010-03-19,,86650.4
1,23_92,es,2010-03-19,,40764.8
2,21_72,es,2010-03-19,,45914.19
1,20_90,es,2010-03-19,,88775
1,2_87,es,2010-03-19,,23225.17
7,3_72,es,2010-03-19,,17738.47
1,4_95,es,2010-03-19,,136953.69
7,24_87,es,2010-03-19,,20193.03
1,23_22,es,2010-03-19,,18914.13
7,37_95,es,2010-03-19,,46051.74
3,34_91,es,2010-03-19,,31866.03
2,4_8,es,2010-03-19,,63266.15
2,16_95,es,2010-03-19,,26417.06
7,10_34,es,2010-03-19,,48889
3,44_94,es,2010-03-19,,22113.94
5,40_4,es,2010-03-26,,21865.7
1,10_5,es,2010-03-26,,107445.17
4,23_16,es,2010-03-26,,16826.62
4,13_13,es,2010-03-26,,44837.89
3,29_40,es,2010-03-26,,27258.1
2,23_74,es,2010-03-26,,28431.21
2,1_97,es,2010-03-26,,30294.48
4,16_40,es,2010-03-26,,35604.16
6,40_2,es,2010-03-26,,23886.96
7,24_90,es,2010-03-26,,63730.32
1,23_72,es,2010-03-26,,48503.2
6,31_13,es,2010-03-26,,38282.57
7,26_40,es,2010-03-26,,37680.61
7,20_7,es,2010-03-26,,46295.55
3,19_2,es,2010-03-26,,52082.97
6,6_72,es,2010-03-26,,59922.33
4,26_92,es,2010-03-26,,69547.55
7,2_81,es,2010-03-26,,28639.43
7,17_95,es,2010-03-26,,41257.78
3,31_2,es,2010-03-26,,51234.03
3,4_94,es,2010-03-26,,60655.55
5,35_14,es,2010-03-26,,36515.82
7,11_93,es,2010-03-26,,26711.14
2,6_96,es,2010-03-26,,26812.59
1,45_13,es,2010-03-26,,27145.45
5,12_34,es,2010-03-26,,22862.94
1,42_38,es,2010-03-26,,35260.23
1,4_96,es,2010-03-26,,28815.38
5,6_93,es,2010-03-26,,33726.51
4,14_2,es,2010-03-26,,78560.16
5,15_72,es,2010-03-26,,34463.9
7,2_16,es,2010-03-26,,22084.09
5,19_9,es,2010-03-26,,19834.11
4,18_72,es,2010-03-26,,71311.57
6,32_90,es,2010-03-26,,59200.99
7,22_38,es,2010-03-26,,61154.03
3,9_38,es,2010-03-26,,73889.84
1,16_72,es,2010-03-26,,32692.19
7,10_72,es,2010-03-26,,113134.3
4,1_1,es,2010-03-26,,26229.21
2,31_46,es,2010-03-26,,23813.85
1,36_95,es,2010-03-26,,34789.32
7,10_40,es,2010-03-26,,106023.55
3,30_92,es,2010-03-26,,53428.72
2,11_46,es,2010-03-26,,24319.88
5,41_91,es,2010-03-26,,46431.31
5,4_9,es,2010-03-26,,21992.28
3,2_2,es,2010-03-26,,59770.18
4,32_95,es,2010-03-26,,79962.08
5,30_95,es,2010-03-26,,47090.23
2,26_4,es,2010-03-26,,22582.9
2,16_38,es,2010-03-26,,53731.91
4,11_95,es,2010-03-26,,73956.98
7,22_9,es,2010-03-26,,25360.37
2,11_92,es,2010-03-26,,68681.84
5,11_74,es,2010-03-26,,20249.43
5,11_13,es,2010-03-26,,36409.25
4,12_40,es,2010-03-26,,53622.47
6,7_40,es,2010-03-26,,36499.02
3,41_40,es,2010-03-26,,45577.61
2,43_38,es,2010-03-26,,56102.79
5,10_23,es,2010-03-26,,56374.39
1,20_92,es,2010-03-26,,131205.08
6,28_91,es,2010-03-26,,47620.78
6,17_4,es,2010-03-26,,19930.94
3,18_74,es,2010-03-26,,18485.08
4,19_23,es,2010-03-26,,22379.5
3,13_4,es,2010-03-26,,35997.12
1,13_91,es,2010-03-26,,76888.06
4,23_40,es,2010-03-26,,64704.93
4,32_92,es,2010-03-26,,92673.23
3,6_38,es,2010-03-26,,101113.08
2,12_8,es,2010-03-26,,41296.94
1,10_16,es,2010-03-26,,49448.06
5,14_91,es,2010-03-26,,89815.09
3,20_91,es,2010-03-26,,66730.46
3,27_80,es,2010-03-26,,26588.7
2,22_40,es,2010-03-26,,53570.46
5,20_9,es,2010-03-26,,33246.59
3,14_1,es,2010-03-26,,52458.18
5,30_91,es,2010-03-26,,35253.75
7,38_38,es,2010-03-26,,36102.75
3,13_23,es,2010-03-26,,27495.39
4,1_38,es,2010-03-26,,95855.41
4,11_7,es,2010-03-26,,28172.51
4,10_38,es,2010-03-26,,91895.04
3,23_92,es,2010-03-26,,43243.79
4,21_72,es,2010-03-26,,44311.16
1,20_90,es,2010-03-26,,83406.62
7,2_87,es,2010-03-26,,22366.36
2,3_72,es,2010-03-26,,12459.66
6,4_95,es,2010-03-26,,120024.16
1,24_87,es,2010-03-26,,19087.15
3,23_22,es,2010-03-26,,17526.31
6,37_95,es,2010-03-26,,50390.7
4,34_91,es,2010-03-26,,30109.09
2,4_8,es,2010-03-26,,64294.52
1,16_95,es,2010-03-26,,22241.91
2,10_34,es,2010-03-26,,45698.2
7,44_94,es,2010-03-26,,22106.84
7,40_4,es,2010-04-02,,23860.81
6,10_5,es,2010-04-02,,88914.18
7,23_16,es,2010-04-02,,22291.23
3,13_13,es,2010-04-02,,46320.91
7,29_40,es,2010-04-02,,26939.54
2,23_74,es,2010-04-02,,29600.01
2,1_97,es,2010-04-02,,30149.2
7,16_40,es,2010-04-02,,32144.26
3,40_2,es,2010-04-02,,25791.04
3,24_90,es,2010-04-02,,76430.99
5,23_72,es,2010-04-02,,60193.48
4,31_13,es,2010-04-02,,39514.74
3,26_40,es,2010-04-02,,35334.94
3,20_7,es,2010-04-02,,79696.7
6,19_2,es,2010-04-02,,53226.53
5,6_72,es,2010-04-02,,65701.31
3,26_92,es,2010-04-02,,76722.81
4,2_81,es,2010-04-02,,32613.74
3,17_95,es,2010-04-02,,43855.56
6,31_2,es,2010-04-02,,53985.18
4,4_94,es,2010-04-02,,68487.26
1,35_14,es,2010-04-02,,40128.68
1,11_93,es,2010-04-02,,30639.66
5,6_96,es,2010-04-02,,34484.93
6,45_13,es,2010-04-02,,28909.89
5,12_34,es,2010-04-02,,20614.29
3,42_38,es,2010-04-02,,37496.16
1,4_96,es,2010-04-02,,33876.73
5,6_93,es,2010-04-02,,45740.55
2,14_2,es,2010-04-02,,84278.19
7,15_72,es,2010-04-02,,28666.75
7,2_16,es,2010-04-02,,48041.98
6,19_9,es,2010-04-02,,32647.22
3,18_72,es,2010-04-02,,75273.85
3,32_90,es,2010-04-02,,58697.24
7,22_38,es,2010-04-02,,59923.89
6,9_38,es,2010-04-02,,69583.72
7,16_72,es,2010-04-02,,26098.49
1,10_72,es,2010-04-02,,123509.08
5,1_1,es,2010-04-02,,57258.43
7,31_46,es,2010-04-02,,24777.8
2,36_95,es,2010-04-02,,39290.87
1,10_40,es,2010-04-02,,111080.02
3,30_92,es,2010-04-02,,53066.05
6,11_46,es,2010-04-02,,28635.23
6,41_91,es,2010-04-02,,49926.79
2,4_9,es,2010-04-02,,28014.73
1,2_2,es,2010-04-02,,68286.2
6,32_95,es,2010-04-02,,78168.55
3,30_95,es,2010-04-02,,46197.36
3,26_4,es,2010-04-02,,22554.07
2,16_38,es,2010-04-02,,57605.39
4,11_95,es,2010-04-02,,78406.82
6,22_9,es,2010-04-02,,24429.44
5,11_92,es,2010-04-02,,75746.77
1,11_74,es,2010-04-02,,21560.57
2,11_13,es,2010-04-02,,41038.95
5,12_40,es,2010-04-02,,48274.91
2,7_40,es,2010-04-02,,36930.75
7,41_40,es,2010-04-02,,46813.66
3,43_38,es,2010-04-02,,45061.04
1,10_23,es,2010-04-02,,65193.33
2,20_92,es,2010-04-02,,163022.59
1,28_91,es,2010-04-02,,67864.09
5,17_4,es,2010-04-02,,19358.17
1,18_74,es,2010-04-02,,23063.82
1,19_23,es,2010-04-02,,27232.71
2,13_4,es,2010-04-02,,39912.69
5,13_91,es,2010-04-02,,80845.98
7,23_40,es,2010-04-02,,68736.22
7,32_92,es,2010-04-02,,92755.98
5,6_38,es,2010-04-02,,93885.24
7,12_8,es,2010-04-02,,44480.2
4,10_16,es,2010-04-02,,47481.02
6,14_91,es,2010-04-02,,103518.43
3,20_91,es,2010-04-02,,74424.09
5,27_80,es,2010-04-02,,25643.98
3,22_40,es,2010-04-02,,52916.37
7,20_9,es,2010-04-02,,45696.73
6,14_1,es,2010-04-02,,148029.47
1,30_91,es,2010-04-02,,33663.44
5,38_38,es,2010-04-02,,47183.53
4,13_23,es,2010-04-02,,28581.54
3,1_38,es,2010-04-02,,101566.87
3,11_7,es,2010-04-02,,42652.42
4,10_38,es,2010-04-02,,89666.77
2,23_92,es,2010-04-02,,44928.05
4,21_72,es,2010-04-02,,38901.47
7,20_90,es,2010-04-02,,104409.09
2,2_87,es,2010-04-02,,21699.72
4,3_72,es,2010-04-02,,11831.74
7,4_95,es,2010-04-02,,129584.12
5,24_87,es,2010-04-02,,26012.54
1,23_22,es,2010-04-02,,20369.6
1,37_95,es,2010-04-02,,49423.13
2,34_91,es,2010-04-02,,30310.38
3,4_8,es,2010-04-02,,67998.34
4,16_95,es,2010-04-02,,22053.57
7,10_34,es,2010-04-02,,55161.13
4,44_94,es,2010-04-02,,23199.41
7,40_4,es,2010-04-09,,21321.64
7,10_5,es,2010-04-09,,70232.42
5,23_16,es,2010-04-09,,35984.55
2,13_13,es,2010-04-09,,45766.63
5,29_40,es,2010-04-09,,28526.61
6,23_74,es,2010-04-09,,31419.72
6,1_97,es,2010-04-09,,32544.27
1,16_40,es,2010-04-09,,29778.53
2,40_2,es,2010-04-09,,23950.61
3,24_90,es,2010-04-09,,65806.16
2,23_72,es,2010-04-09,,54651.39
4,31_13,es,2010-04-09,,42348.88
3,26_40,es,2010-04-09,,37135.64
3,20_7,es,2010-04-09,,48588.65
1,19_2,es,2010-04-09,,51474.94
4,6_72,es,2010-04-09,,74329.29
3,26_92,es,2010-04-09,,82468.69
7,2_81,es,2010-04-09,,31396.1
6,17_95,es,2010-04-09,,36393.29
4,31_2,es,2010-04-09,,58804.19
1,4_94,es,2010-04-09,,65640.23
4,35_14,es,2010-04-09,,36775.41
1,11_93,es,2010-04-09,,40680.47
3,6_96,es,2010-04-09,,32352.79
3,45_13,es,2010-04-09,,26348.98
1,12_34,es,2010-04-09,,27757.85
3,42_38,es,2010-04-09,,44996.29
4,4_96,es,2010-04-09,,28853.05
5,6_93,es,2010-04-09,,46551.02
1,14_2,es,2010-04-09,,80250.57
7,15_72,es,2010-04-09,,29172.35
2,2_16,es,2010-04-09,,58887.31
6,19_9,es,2010-04-09,,27514.43
4,18_72,es,2010-04-09,,62019.25
1,32_90,es,2010-04-09,,58541.71
6,22_38,es,2010-04-09,,76940.35
7,9_38,es,2010-04-09,,84788.93
1,16_72,es,2010-04-09,,21272.16
6,10_72,es,2010-04-09,,135260.84
7,1_1,es,2010-04-09,,42960.91
1,31_46,es,2010-04-09,,24721.68
1,36_95,es,2010-04-09,,42675.12
3,10_40,es,2010-04-09,,110709.39
1,30_92,es,2010-04-09,,51424.78
1,11_46,es,2010-04-09,,27938.7
5,41_91,es,2010-04-09,,47409.13
3,4_9,es,2010-04-09,,29710.35
5,2_2,es,2010-04-09,,64295.22
3,32_95,es,2010-04-09,,80424.75
3,30_95,es,2010-04-09,,47239.51
5,26_4,es,2010-04-09,,22425.34
1,16_38,es,2010-04-09,,51162.1
2,11_95,es,2010-04-09,,88473.16
2,22_9,es,2010-04-09,,28531.86
3,11_92,es,2010-04-09,,85418.24
5,11_74,es,2010-04-09,,23338.69
2,11_13,es,2010-04-09,,42217.48
2,12_40,es,2010-04-09,,48803.82
4,7_40,es,2010-04-09,,31800.91
6,41_40,es,2010-04-09,,47781.91
2,43_38,es,2010-04-09,,57031.7
2,10_23,es,2010-04-09,,65180.81
4,20_92,es,2010-04-09,,141224.11
7,28_91,es,2010-04-09,,59796.44
3,17_4,es,2010-04-09,,20556.35
1,18_74,es,2010-04-09,,23509.18
7,19_23,es,2010-04-09,,26723.6
6,13_4,es,2010-04-09,,37302.64
5,13_91,es,2010-04-09,,78505.5
3,23_40,es,2010-04-09,,65751.1
2,32_92,es,2010-04-09,,91971.5
2,6_38,es,2010-04-09,,105448.82
1,12_8,es,2010-04-09,,42758.39
4,10_16,es,2010-04-09,,53134.11
5,14_91,es,2010-04-09,,92278.55
7,20_91,es,2010-04-09,,73641.08
3,27_80,es,2010-04-09,,26919.53
4,22_40,es,2010-04-09,,52191.17
4,20_9,es,2010-04-09,,38939.4
6,14_1,es,2010-04-09,,74278.88
4,30_91,es,2010-04-09,,31735.24
5,38_38,es,2010-04-09,,30295.01
2,13_23,es,2010-04-09,,26189.43
6,1_38,es,2010-04-09,,98689.46
7,11_7,es,2010-04-09,,35095.89
2,10_38,es,2010-04-09,,84473.01
1,23_92,es,2010-04-09,,38229.72
7,21_72,es,2010-04-09,,44177.37
3,20_90,es,2010-04-09,,83414.37
6,2_87,es,2010-04-09,,19679.85
7,3_72,es,2010-04-09,,11840.67
7,4_95,es,2010-04-09,,125997.19
5,24_87,es,2010-04-09,,22932.82
3,23_22,es,2010-04-09,,13483.94
2,37_95,es,2010-04-09,,47690.15
6,34_91,es,2010-04-09,,32065.88
3,4_8,es,2010-04-09,,58908.32
6,16_95,es,2010-04-09,,19289.41
6,10_34,es,2010-04-09,,53495.71
4,44_94,es,2010-04-09,,23491.76
2,40_4,es,2010-04-16,,22288.3
3,10_5,es,2010-04-16,,43362.27
4,23_16,es,2010-04-16,,37830.5
7,13_13,es,2010-04-16,,47462.98
1,29_40,es,2010-04-16,,28491.09
5,23_74,es,2010-04-16,,31072.89
4,1_97,es,2010-04-16,,33866.82
1,16_40,es,2010-04-16,,29297.67
3,40_2,es,2010-04-16,,25355.47
7,24_90,es,2010-04-16,,63443.01
4,23_72,es,2010-04-16,,61017.04
3,31_13,es,2010-04-16,,42424.85
3,26_40,es,2010-04-16,,36157.33
3,20_7,es,2010-04-16,,34190.01
7,19_2,es,2010-04-16,,58622.41
4,6_72,es,2010-04-16,,66531.13
1,26_92,es,2010-04-16,,70029.1
2,2_81,es,2010-04-16,,32165.46
2,17_95,es,2010-04-16,,39768.19
2,31_2,es,2010-04-16,,60410.11
2,4_94,es,2010-04-16,,66264.24
3,35_14,es,2010-04-16,,37419.8
7,11_93,es,2010-04-16,,31898.65
3,6_96,es,2010-04-16,,29300.77
4,45_13,es,2010-04-16,,29469.36
3,12_34,es,2010-04-16,,25770.89
1,42_38,es,2010-04-16,,39857.73
4,4_96,es,2010-04-16,,28987.36
6,6_93,es,2010-04-16,,39586.78
7,14_2,es,2010-04-16,,83225.97
2,15_72,es,2010-04-16,,40959.68
4,2_16,es,2010-04-16,,67515.61
4,19_9,es,2010-04-16,,25627.77
1,18_72,es,2010-04-16,,66773.55
3,32_90,es,2010-04-16,,56537.21
1,22_38,es,2010-04-16,,59605.16
3,9_38,es,2010-04-16,,78014.04
4,16_72,es,2010-04-16,,22937.99
6,10_72,es,2010-04-16,,108174.05
2,1_1,es,2010-04-16,,17596.96
1,31_46,es,2010-04-16,,26831.51
2,36_95,es,2010-04-16,,50271.17
6,10_40,es,2010-04-16,,109054.68
5,30_92,es,2010-04-16,,54046.13
1,11_46,es,2010-04-16,,26148.74
6,41_91,es,2010-04-16,,47164.24
6,4_9,es,2010-04-16,,29760.01
6,2_2,es,2010-04-16,,65172.2
2,32_95,es,2010-04-16,,89011.75
6,30_95,es,2010-04-16,,50635.62
6,26_4,es,2010-04-16,,22825.92
2,16_38,es,2010-04-16,,55685.34
1,11_95,es,2010-04-16,,82965.21
7,22_9,es,2010-04-16,,32325.44
1,11_92,es,2010-04-16,,78743.42
7,11_74,es,2010-04-16,,23899.74
4,11_13,es,2010-04-16,,43620.53
5,12_40,es,2010-04-16,,45797.77
3,7_40,es,2010-04-16,,27013.37
5,41_40,es,2010-04-16,,46002.18
1,43_38,es,2010-04-16,,49121.64
7,10_23,es,2010-04-16,,62961.92
3,20_92,es,2010-04-16,,151552.68
7,28_91,es,2010-04-16,,52480.86
1,17_4,es,2010-04-16,,23799.25
3,18_74,es,2010-04-16,,24728.05
2,19_23,es,2010-04-16,,25726.67
4,13_4,es,2010-04-16,,37368.84
6,13_91,es,2010-04-16,,86904.28
3,23_40,es,2010-04-16,,69605.72
4,32_92,es,2010-04-16,,91015.02
3,6_38,es,2010-04-16,,99420.3
6,12_8,es,2010-04-16,,43088.63
5,10_16,es,2010-04-16,,57856.62
5,14_91,es,2010-04-16,,97415.03
4,20_91,es,2010-04-16,,86685.06
6,27_80,es,2010-04-16,,30505.22
1,22_40,es,2010-04-16,,56949.63
1,20_9,es,2010-04-16,,70086.64
4,14_1,es,2010-04-16,,19884.05
6,30_91,es,2010-04-16,,35807.82
1,38_38,es,2010-04-16,,37220.03
2,13_23,es,2010-04-16,,23371.96
3,1_38,es,2010-04-16,,77602
2,11_7,es,2010-04-16,,24534.05
5,10_38,es,2010-04-16,,81435.51
2,23_92,es,2010-04-16,,43106.67
7,21_72,es,2010-04-16,,36279.91
6,20_90,es,2010-04-16,,87591.34
1,2_87,es,2010-04-16,,21865.48
4,3_72,es,2010-04-16,,11541.16
3,4_95,es,2010-04-16,,141098.29
1,24_87,es,2010-04-16,,20424.02
4,23_22,es,2010-04-16,,17988.11
1,37_95,es,2010-04-16,,49889.38
1,34_91,es,2010-04-16,,33144.59
3,4_8,es,2010-04-16,,65662.06
6,16_95,es,2010-04-16,,18842.15
4,10_34,es,2010-04-16,,49353.07
6,44_94,es,2010-04-16,,23234.14
1,40_4,es,2010-04-23,,21947.07
3,10_5,es,2010-04-23,,72058.29
4,23_16,es,2010-04-23,,42659.8
4,13_13,es,2010-04-23,,47505.4
7,29_40,es,2010-04-23,,28831.82
7,23_74,es,2010-04-23,,31243.58
3,1_97,es,2010-04-23,,29464
1,16_40,es,2010-04-23,,22541.75
2,40_2,es,2010-04-23,,24002.04
7,24_90,es,2010-04-23,,62939.4
6,23_72,es,2010-04-23,,59515.31
7,31_13,es,2010-04-23,,42995.63
5,26_40,es,2010-04-23,,35886.61
2,20_7,es,2010-04-23,,29356.09
2,19_2,es,2010-04-23,,52848.92
2,6_72,es,2010-04-23,,62007.34
3,26_92,es,2010-04-23,,71853.47
2,2_81,es,2010-04-23,,31442.16
2,17_95,es,2010-04-23,,53908.37
6,31_2,es,2010-04-23,,57925.9
7,4_94,es,2010-04-23,,67322.58
3,35_14,es,2010-04-23,,32890.96
1,11_93,es,2010-04-23,,28358.87
4,6_96,es,2010-04-23,,29606.07
1,45_13,es,2010-04-23,,29604.39
1,12_34,es,2010-04-23,,25112.38
4,42_38,es,2010-04-23,,39996.88
7,4_96,es,2010-04-23,,29299.98
6,6_93,es,2010-04-23,,36250.6
1,14_2,es,2010-04-23,,85678.27
7,15_72,es,2010-04-23,,34412.46
1,2_16,es,2010-04-23,,48577.91
3,19_9,es,2010-04-23,,28368.97
4,18_72,es,2010-04-23,,60199.23
3,32_90,es,2010-04-23,,54859.3
1,22_38,es,2010-04-23,,57589.31
4,9_38,es,2010-04-23,,82534.35
6,16_72,es,2010-04-23,,16810.53
4,10_72,es,2010-04-23,,121366.02
7,1_1,es,2010-04-23,,16145.35
2,31_46,es,2010-04-23,,24994.9
6,36_95,es,2010-04-23,,47773.62
2,10_40,es,2010-04-23,,108830.33
6,30_92,es,2010-04-23,,54403.61
3,11_46,es,2010-04-23,,26116.77
2,41_91,es,2010-04-23,,47240.34
1,4_9,es,2010-04-23,,28399.95
7,2_2,es,2010-04-23,,66471.86
6,32_95,es,2010-04-23,,82390.52
1,30_95,es,2010-04-23,,48984.62
1,26_4,es,2010-04-23,,22205.54
5,16_38,es,2010-04-23,,39250.9
2,11_95,es,2010-04-23,,77792.36
1,22_9,es,2010-04-23,,30912.33
6,11_92,es,2010-04-23,,70975.27
4,11_74,es,2010-04-23,,22324.32
2,11_13,es,2010-04-23,,41951.73
2,12_40,es,2010-04-23,,49505.53
1,7_40,es,2010-04-23,,24925.62
7,41_40,es,2010-04-23,,46345
7,43_38,es,2010-04-23,,50232.85
2,10_23,es,2010-04-23,,59285.43
4,20_92,es,2010-04-23,,134464.46
1,28_91,es,2010-04-23,,48301.69
6,17_4,es,2010-04-23,,28098.55
5,18_74,es,2010-04-23,,24911.17
4,19_23,es,2010-04-23,,23003.7
4,13_4,es,2010-04-23,,39372.99
2,13_91,es,2010-04-23,,80683.87
3,23_40,es,2010-04-23,,69296.63
5,32_92,es,2010-04-23,,88894.84
5,6_38,es,2010-04-23,,102658.02
7,12_8,es,2010-04-23,,41113.71
4,10_16,es,2010-04-23,,51758.33
1,14_91,es,2010-04-23,,104270.67
5,20_91,es,2010-04-23,,72318.53
1,27_80,es,2010-04-23,,29359.03
4,22_40,es,2010-04-23,,57439.06
7,20_9,es,2010-04-23,,41641.4
7,14_1,es,2010-04-23,,17282.65
7,30_91,es,2010-04-23,,34523.36
3,38_38,es,2010-04-23,,37167.58
3,13_23,es,2010-04-23,,29353.27
4,1_38,es,2010-04-23,,87205.88
5,11_7,es,2010-04-23,,24014.28
2,10_38,es,2010-04-23,,80267.34
6,23_92,es,2010-04-23,,42204.8
2,21_72,es,2010-04-23,,37397.76
1,20_90,es,2010-04-23,,80423.7
5,2_87,es,2010-04-23,,18103.9
3,3_72,es,2010-04-23,,13705.81
5,4_95,es,2010-04-23,,136781.19
6,24_87,es,2010-04-23,,21399.63
5,23_22,es,2010-04-23,,16850.88
7,37_95,es,2010-04-23,,52156.19
3,34_91,es,2010-04-23,,32307.82
5,4_8,es,2010-04-23,,62894.51
1,16_95,es,2010-04-23,,16646.38
4,10_34,es,2010-04-23,,45312.55
7,44_94,es,2010-04-23,,23834.08
6,40_4,es,2010-04-30,,20806.15
3,10_5,es,2010-04-30,,71695
5,23_16,es,2010-04-30,,47444.72
2,13_13,es,2010-04-30,,47760.56
6,29_40,es,2010-04-30,,29515.5
7,23_74,es,2010-04-30,,30078.57
2,1_97,es,2010-04-30,,29095.46
4,16_40,es,2010-04-30,,24329.25
6,40_2,es,2010-04-30,,23009.05
3,24_90,es,2010-04-30,,63414.31
4,23_72,es,2010-04-30,,58559.17
6,31_13,es,2010-04-30,,40150.94
4,26_40,es,2010-04-30,,35066.87
5,20_7,es,2010-04-30,,30881.74
5,19_2,es,2010-04-30,,51838.29
1,6_72,es,2010-04-30,,62275.56
4,26_92,es,2010-04-30,,69469.88
4,2_81,es,2010-04-30,,30399.36
2,17_95,es,2010-04-30,,45852.58
2,31_2,es,2010-04-30,,56167.16
2,4_94,es,2010-04-30,,65461.45
5,35_14,es,2010-04-30,,34544.79
7,11_93,es,2010-04-30,,26225.4
5,6_96,es,2010-04-30,,30309.96
5,45_13,es,2010-04-30,,28990.82
6,12_34,es,2010-04-30,,22174.29
6,42_38,es,2010-04-30,,39889.11
6,4_96,es,2010-04-30,,31024.05
7,6_93,es,2010-04-30,,35190.31
7,14_2,es,2010-04-30,,82801.88
3,15_72,es,2010-04-30,,32773.48
4,2_16,es,2010-04-30,,59737.98
6,19_9,es,2010-04-30,,28985.52
4,18_72,es,2010-04-30,,57318.23
5,32_90,es,2010-04-30,,56633.4
6,22_38,es,2010-04-30,,66147.8
5,9_38,es,2010-04-30,,66769.79
3,16_72,es,2010-04-30,,21884
2,10_72,es,2010-04-30,,114223.42
5,1_1,es,2010-04-30,,16555.11
1,31_46,es,2010-04-30,,25448.17
1,36_95,es,2010-04-30,,47893.08
2,10_40,es,2010-04-30,,104866.12
3,30_92,es,2010-04-30,,51390.86
5,11_46,es,2010-04-30,,25808.44
1,41_91,es,2010-04-30,,49042.67
1,4_9,es,2010-04-30,,26437.24
6,2_2,es,2010-04-30,,65054.02
2,32_95,es,2010-04-30,,84896.65
7,30_95,es,2010-04-30,,48722.94
7,26_4,es,2010-04-30,,22738.63
5,16_38,es,2010-04-30,,46229.56
1,11_95,es,2010-04-30,,73063.56
1,22_9,es,2010-04-30,,25035.33
1,11_92,es,2010-04-30,,63632.96
6,11_74,es,2010-04-30,,21276.43
5,11_13,es,2010-04-30,,38206.91
7,12_40,es,2010-04-30,,48255.89
5,7_40,es,2010-04-30,,20768.91
5,41_40,es,2010-04-30,,49678.01
7,43_38,es,2010-04-30,,54390.23
7,10_23,es,2010-04-30,,58155.45
3,20_92,es,2010-04-30,,133082.96
7,28_91,es,2010-04-30,,45141.87
4,17_4,es,2010-04-30,,20523.56
6,18_74,es,2010-04-30,,20365.91
3,19_23,es,2010-04-30,,24028.45
3,13_4,es,2010-04-30,,37978.25
1,13_91,es,2010-04-30,,76291.51
3,23_40,es,2010-04-30,,61288.9
6,32_92,es,2010-04-30,,91606.7
3,6_38,es,2010-04-30,,88386.88
1,12_8,es,2010-04-30,,41663.35
2,10_16,es,2010-04-30,,50477.87
6,14_91,es,2010-04-30,,98508.28
1,20_91,es,2010-04-30,,69566.8
6,27_80,es,2010-04-30,,29284.66
5,22_40,es,2010-04-30,,56322.5
3,20_9,es,2010-04-30,,44004.3
3,14_1,es,2010-04-30,,16921.32
1,30_91,es,2010-04-30,,32819.01
1,38_38,es,2010-04-30,,44337.85
1,13_23,es,2010-04-30,,24851.63
5,1_38,es,2010-04-30,,127811.89
4,11_7,es,2010-04-30,,27203.53
7,10_38,es,2010-04-30,,76177.77
6,23_92,es,2010-04-30,,39558.52
7,21_72,es,2010-04-30,,30073.12
6,20_90,es,2010-04-30,,79818.74
1,2_87,es,2010-04-30,,22515.94
4,3_72,es,2010-04-30,,14967.16
2,4_95,es,2010-04-30,,131782.8
5,24_87,es,2010-04-30,,22681.01
6,23_22,es,2010-04-30,,15830.9
1,37_95,es,2010-04-30,,51386.97
3,34_91,es,2010-04-30,,28734.7
2,4_8,es,2010-04-30,,64566.88
6,16_95,es,2010-04-30,,16823.61
1,10_34,es,2010-04-30,,42075.15
2,44_94,es,2010-04-30,,22309.84
3,40_4,es,2010-05-07,,24371.97
3,10_5,es,2010-05-07,,58111.11
7,23_16,es,2010-05-07,,55027.78
3,13_13,es,2010-05-07,,47723.32
6,29_40,es,2010-05-07,,29161.45
1,23_74,es,2010-05-07,,35837.76
5,1_97,es,2010-05-07,,34449.36
2,16_40,es,2010-05-07,,24974.05
7,40_2,es,2010-05-07,,25699.63
3,24_90,es,2010-05-07,,70688.71
7,23_72,es,2010-05-07,,50592.52
6,31_13,es,2010-05-07,,41429.68
5,26_40,es,2010-05-07,,37753.02
3,20_7,es,2010-05-07,,34850.79
5,19_2,es,2010-05-07,,52178.54
3,6_72,es,2010-05-07,,64539.11
3,26_92,es,2010-05-07,,87111.96
5,2_81,es,2010-05-07,,32977.2
6,17_95,es,2010-05-07,,52180.29
2,31_2,es,2010-05-07,,57510.2
3,4_94,es,2010-05-07,,74276.36
5,35_14,es,2010-05-07,,35932.89
2,11_93,es,2010-05-07,,31387.23
3,6_96,es,2010-05-07,,30139.31
3,45_13,es,2010-05-07,,28903.12
3,12_34,es,2010-05-07,,27282.44
5,42_38,es,2010-05-07,,29916.84
4,4_96,es,2010-05-07,,32339.95
1,6_93,es,2010-05-07,,41391.74
5,14_2,es,2010-05-07,,84835.46
7,15_72,es,2010-05-07,,32557.6
